,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
7,22,77,14,0,False,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6403,79229,1485,7888
8,22,81,4,0,True,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5109,74589,1039,6148
9,22,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3748,71048,445,4193
10,22,102,10,0,True,2019-11-02T15:00:00Z,1,2,11,21,0,0,0,2,0,0,0,0,0,0,0,6,9.6,0.1,0.0,1.0,42,-2656,68834,1644,4300
11,22,120,20,0,False,2019-11-10T14:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1177,68227,2221,3398
12,22,122,13,0,True,2019-11-25T20:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1966,66400,1701,3667
13,22,135,12,0,False,2019-12-01T16:30:00Z,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1822,64671,691,2513
14,22,147,6,6,False,2019-12-04T19:30:00Z,2,1,15,90,0,1,0,2,0,0,0,0,0,0,2,28,40.6,34.9,6.0,8.2,42,-1156,63658,553,1709
15,22,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,90,0,0,0,4,0,0,0,0,0,0,0,15,21.8,30.8,18.0,7.1,42,2064,66258,3446,1382
16,22,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,3833,70727,6458,2625
17,22,171,16,0,True,2019-12-21T15:00:00Z,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,627,72474,3735,3108
18,22,181,14,6,True,2019-12-26T15:00:00Z,1,0,19,90,0,0,1,0,0,0,0,0,0,0,0,22,12.2,17.1,20.0,4.9,42,-1181,70637,1850,3031
19,22,199,18,1,False,2019-12-28T15:00:00Z,3,0,20,90,0,0,0,3,0,0,0,0,0,0,0,12,9.2,17.3,0.0,2.7,42,1913,73109,3342,1429
20,22,203,5,0,False,2020-01-01T12:30:00Z,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,55,73195,3485,3430
0,23,6,17,0,False,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8669,0,0
1,23,12,3,0,True,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2068,6684,40,2108
2,23,21,8,0,True,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1102,5660,23,1125
3,23,34,7,0,False,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-734,4973,41,775
4,23,41,19,0,True,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-601,4382,29,630
5,23,51,1,0,False,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-275,4140,16,291
6,23,61,5,0,True,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-320,3824,14,334
7,23,77,14,0,False,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-179,3656,11,190
8,23,81,4,0,True,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-166,3500,14,180
9,23,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-55,3468,36,91
10,23,102,10,0,True,2019-11-02T15:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,18,3603,125,107
11,23,120,20,0,False,2019-11-10T14:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-17,3670,98,115
12,23,122,13,0,True,2019-11-25T20:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,0,3775,147,147
13,23,135,12,0,False,2019-12-01T16:30:00Z,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5,3818,110,115
14,23,147,6,0,False,2019-12-04T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,11,3863,90,79
15,23,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7,3916,99,106
16,23,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,16,4036,152,136
17,23,171,16,0,True,2019-12-21T15:00:00Z,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,11,4180,170,159
18,23,181,14,0,True,2019-12-26T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,16,4208,102,86
19,23,199,18,0,False,2019-12-28T15:00:00Z,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4,4226,87,91
20,23,203,5,0,False,2020-01-01T12:30:00Z,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-52,4229,114,166
0,24,6,17,1,False,2019-08-10T16:30:00Z,3,1,1,90,0,0,0,3,0,0,0,0,0,0,0,13,24.2,1.0,0.0,2.5,45,0,12095,0,0
1,24,12,3,1,True,2019-08-17T14:00:00Z,1,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,13.0,16.9,24.0,5.4,45,-236,15221,1323,1559
2,24,21,8,6,True,2019-08-23T19:00:00Z,2,0,3,90,0,0,1,0,0,0,0,0,0,0,0,22,8.8,0.9,2.0,1.2,45,-968,15009,789,1757
3,24,34,7,1,False,2019-08-31T14:00:00Z,1,0,4,90,0,0,0,1,0,0,0,1,0,0,0,9,16.2,2.1,0.0,1.8,45,2738,19823,4661,1923
4,24,41,19,6,True,2019-09-16T19:00:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,22,17.0,3.9,0.0,2.1,45,603,21312,2521,1918
5,24,51,1,1,False,2019-09-22T15:30:00Z,3,2,6,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,1.9,0.0,1.3,45,1093,23150,2692,1599
6,24,61,5,0,True,2019-09-28T14:00:00Z,2,2,7,28,0,0,0,2,0,0,0,0,0,0,0,3,1.0,0.8,0.0,0.2,45,968,24804,2677,1709
7,24,77,14,0,False,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1439,23469,623,2062
8,24,81,4,0,True,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1028,22904,781,1809
9,24,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1287,21721,214,1501
10,24,102,10,0,True,2019-11-02T15:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1270,20609,269,1539
11,24,120,20,1,False,2019-11-10T14:00:00Z,2,1,12,45,0,0,0,1,0,0,0,0,0,0,0,3,9.0,1.0,1.0,1.1,45,-958,19789,190,1148
12,24,122,13,0,True,2019-11-25T20:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-515,19511,477,992
13,24,135,12,0,False,2019-12-01T16:30:00Z,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-468,19116,332,800
14,24,147,6,0,False,2019-12-04T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-378,18789,140,518
15,24,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-519,18352,135,654
16,24,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-400,18047,261,661
17,24,171,16,0,True,2019-12-21T15:00:00Z,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-348,17782,244,592
18,24,181,14,0,True,2019-12-26T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-235,17649,256,491
19,24,199,18,0,False,2019-12-28T15:00:00Z,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-221,17494,157,378
20,24,203,5,1,False,2020-01-01T12:30:00Z,1,2,21,90,0,0,0,1,0,0,0,1,0,0,0,4,3.4,1.6,0.0,0.5,43,-361,17213,266,627
0,25,6,17,0,False,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4771,0,0
1,25,12,3,0,True,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-847,4768,61,908
2,25,21,8,0,True,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-790,4047,28,818
3,25,34,7,0,False,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-230,4162,94,324
4,25,41,19,0,True,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-189,4306,93,282
5,25,51,1,0,False,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-132,4338,60,192
6,25,61,5,0,True,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-130,4376,89,219
7,25,77,14,0,False,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-145,4325,37,182
8,25,81,4,0,True,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-97,4385,57,154
9,25,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-69,4370,32,101
10,25,102,10,0,True,2019-11-02T15:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-68,4375,44,112
11,25,120,20,0,False,2019-11-10T14:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-67,4357,38,105
12,25,122,13,0,True,2019-11-25T20:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-72,4346,39,111
13,25,135,12,0,False,2019-12-01T16:30:00Z,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-36,4336,28,64
14,25,147,6,0,False,2019-12-04T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-30,4334,19,49
15,25,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-38,4325,16,54
16,25,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,90,0,0,0,2,0,0,0,1,0,0,0,6,21.8,3.1,4.0,2.9,44,-66,4302,27,93
17,25,171,16,1,True,2019-12-21T15:00:00Z,1,3,18,90,0,0,0,3,0,0,0,0,0,0,0,12,28.6,1.2,2.0,3.2,44,-16,4354,62,78
18,25,181,14,6,True,2019-12-26T15:00:00Z,1,0,19,90,0,0,1,0,0,0,0,0,0,0,0,25,36.6,0.3,12.0,4.9,44,-7,4376,53,60
19,25,199,18,1,False,2019-12-28T15:00:00Z,3,0,20,90,0,0,0,3,0,0,0,0,0,0,0,13,22.4,1.1,0.0,2.4,44,185,4637,234,49
20,25,203,5,2,False,2020-01-01T12:30:00Z,1,2,21,90,0,0,0,1,0,0,0,0,0,0,0,7,27.6,0.5,7.0,3.5,44,19,4683,156,137
0,26,6,17,1,False,2019-08-10T16:30:00Z,3,1,1,16,0,0,0,2,0,0,0,0,0,0,0,4,0.0,0.0,2.0,0.2,55,0,26144,0,0
1,26,12,3,0,True,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-5746,22427,1661,7407
2,26,21,8,0,True,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7392,15108,134,7526
3,26,34,7,0,False,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3931,11406,90,4021
4,26,41,19,0,True,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2205,9321,99,2304
5,26,51,1,0,False,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1133,8244,33,1166
6,26,61,5,0,True,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-848,7425,25,873
7,26,77,14,0,False,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-430,7024,39,469
8,26,81,4,0,True,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-234,6831,105,339
9,26,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-31,6864,160,191
10,26,102,10,1,True,2019-11-02T15:00:00Z,1,2,11,4,0,0,0,2,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,54,-96,6842,193,289
11,26,120,20,0,False,2019-11-10T14:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-74,6801,127,201
12,26,122,13,0,True,2019-11-25T20:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-96,6767,158,254
13,26,135,12,0,False,2019-12-01T16:30:00Z,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-109,6687,107,216
14,26,147,6,0,False,2019-12-04T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-46,6659,101,147
15,26,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-123,6564,67,190
16,26,168,15,1,False,2019-12-14T15:00:00Z,2,0,17,21,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,54,-145,6476,82,227
17,26,171,16,0,True,2019-12-21T15:00:00Z,1,3,18,34,0,0,0,0,0,0,0,1,0,0,0,1,1.2,10.7,6.0,1.8,54,151,6731,318,167
18,26,181,14,0,True,2019-12-26T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-53,6681,144,197
19,26,199,18,1,False,2019-12-28T15:00:00Z,3,0,20,17,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.6,4.0,0.5,54,-124,6565,56,180
20,26,203,5,1,False,2020-01-01T12:30:00Z,1,2,21,19,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3,12.0,1.0,54,-82,6523,90,172
0,27,6,17,0,False,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11690,0,0
1,27,12,3,0,True,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1225,12283,403,1628
2,27,21,8,0,True,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1050,11670,208,1258
3,27,34,7,0,False,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-812,11316,242,1054
4,27,41,19,0,True,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-319,11417,537,856
5,27,51,1,0,False,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-238,11321,188,426
6,27,61,5,0,True,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-330,11126,193,523
7,27,77,14,0,False,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-337,10910,97,434
8,27,81,4,0,True,2019-10-19T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-322,10701,98,420
9,27,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-163,10586,51,214
10,27,102,10,0,True,2019-11-02T15:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-225,10438,58,283
11,27,120,20,2,False,2019-11-10T14:00:00Z,2,1,12,82,0,0,0,2,0,0,0,0,0,3,0,13,22.8,0.0,0.0,2.3,44,-235,10234,48,283
12,27,122,13,0,True,2019-11-25T20:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,721,11330,1102,381
13,27,135,12,0,False,2019-12-01T16:30:00Z,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-137,11125,225,362
14,27,147,6,0,False,2019-12-04T19:30:00Z,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-150,11002,85,235
15,27,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-97,10971,107,204
16,27,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-141,10937,121,262
17,27,171,16,0,True,2019-12-21T15:00:00Z,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-129,10940,125,254
18,27,181,14,0,True,2019-12-26T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-125,10847,66,191
19,27,199,18,0,False,2019-12-28T15:00:00Z,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-108,10780,70,178
20,27,203,5,1,False,2020-01-01T12:30:00Z,1,2,21,5,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,0.0,0.1,43,-96,10751,113,209
0,28,6,17,2,False,2019-08-10T16:30:00Z,3,1,1,81,0,0,0,1,0,0,0,0,0,0,0,12,16.4,10.8,0.0,2.7,60,0,15856,0,0
1,28,12,3,0,True,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1000,16676,1208,2208
2,28,21,8,0,True,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-4461,12489,209,4670
3,28,34,7,1,False,2019-08-31T14:00:00Z,1,0,4,19,0,0,0,1,0,0,0,0,0,0,0,6,6.0,25.1,0.0,3.1,58,-3011,9819,206,3217
4,28,41,19,0,True,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-1276,8854,131,1407
5,28,51,1,1,False,2019-09-22T15:30:00Z,3,2,6,5,0,0,0,0,0,0,0,0,0,0,0,5,2.8,1.0,18.0,2.2,57,-673,8334,79,752
6,28,61,5,2,True,2019-09-28T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,11,3.2,14.6,45.0,6.3,57,-582,7913,115,697
7,28,77,14,11,False,2019-10-05T14:00:00Z,1,5,8,77,1,1,1,0,0,0,0,1,0,0,1,33,55.0,36.3,13.0,10.4,57,-329,7706,106,435
8,28,81,4,1,True,2019-10-19T14:00:00Z,2,1,9,62,0,0,0,1,0,0,0,1,0,0,0,4,13.8,30.4,35.0,7.9,57,1644,9870,2122,478
9,28,95,11,0,False,2019-10-26T11:30:00Z,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-282,9531,369,651
10,28,102,10,1,True,2019-11-02T15:00:00Z,1,2,11,17,0,0,0,2,0,0,0,0,0,0,0,2,0.6,0.6,12.0,1.3,57,-540,9134,299,839
11,28,120,20,0,False,2019-11-10T14:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-125,9121,306,431
12,28,122,13,14,True,2019-11-25T20:00:00Z,2,0,13,90,1,1,1,0,0,0,0,0,0,0,3,50,55.4,41.7,22.0,11.9,57,-394,8835,155,549
13,28,135,12,2,False,2019-12-01T16:30:00Z,2,2,14,80,0,0,0,2,0,0,0,0,0,0,0,8,6.2,2.7,4.0,1.3,57,2196,11412,2913,717
14,28,147,6,1,False,2019-12-04T19:30:00Z,2,1,15,57,0,0,0,2,0,0,0,0,0,0,0,4,1.2,0.9,0.0,0.2,57,203,11542,802,599
15,28,151,9,0,True,2019-12-08T14:00:00Z,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,112,11754,852,740
16,28,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-356,11529,655,1011
17,28,171,16,1,True,2019-12-21T15:00:00Z,1,3,18,55,0,0,0,3,0,0,0,0,0,0,0,3,2.4,2.8,5.0,1.0,57,-77,11731,994,1071
18,28,181,14,8,True,2019-12-26T15:00:00Z,1,0,19,34,1,0,0,0,0,0,0,0,0,0,2,29,37.8,11.2,17.0,6.6,57,1116,12860,1761,645
19,28,199,18,2,False,2019-12-28T15:00:00Z,3,0,20,90,0,0,0,3,0,0,0,0,0,0,0,20,30.6,47.5,7.0,8.5,57,2023,15093,2471,448
20,28,203,5,1,False,2020-01-01T12:30:00Z,1,2,21,12,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,57,-577,14491,851,1428
0,29,6,17,2,False,2019-08-10T16:30:00Z,3,1,1,90,0,0,0,3,0,0,0,0,0,0,0,22,27.0,22.1,0.0,4.9,60,0,345002,0,0
1,29,12,3,6,True,2019-08-17T14:00:00Z,1,2,2,90,0,1,0,2,0,0,0,0,0,0,1,26,34.0,70.0,11.0,11.5,60,-2810,369565,29014,31824
2,29,21,8,3,True,2019-08-23T19:00:00Z,2,0,3,90,0,0,1,0,0,0,0,0,0,0,0,14,7.6,13.5,11.0,3.2,60,-19343,354999,22970,42313
3,29,34,7,1,False,2019-08-31T14:00:00Z,1,0,4,90,0,0,0,1,0,0,0,1,0,0,0,6,17.2,3.8,20.0,4.1,60,-20001,339699,22284,42285
4,29,41,19,2,True,2019-09-16T19:00:00Z,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,11,27.0,33.7,10.0,7.1,60,-39813,301823,9044,48857
5,29,51,1,6,False,2019-09-22T15:30:00Z,3,2,6,90,0,1,0,3,0,0,0,0,0,0,1,29,37.4,46.3,6.0,9.0,59,-31366,272091,4008,35374
6,29,61,5,2,True,2019-09-28T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,10,12.8,36.1,19.0,6.8,59,-5752,269224,14763,20515
7,29,77,14,7,False,2019-10-05T14:00:00Z,1,5,8,90,1,0,0,1,0,0,0,0,0,0,0,24,49.8,27.5,43.0,12.0,59,-18559,250741,5063,23622
8,29,81,4,13,True,2019-10-19T14:00:00Z,2,1,9,90,1,1,0,1,0,0,0,0,0,0,3,48,77.4,69.2,86.0,23.3,59,9277,263973,19454,10177
9,29,95,11,1,False,2019-10-26T11:30:00Z,3,0,10,83,0,0,0,3,0,0,0,1,0,0,0,0,3.4,2.5,0.0,0.6,59,73348,342709,82133,8785
10,29,102,10,0,True,2019-11-02T15:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-31467,308793,16336,47803
11,29,120,20,0,False,2019-11-10T14:00:00Z,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-23066,286069,7813,30879
12,29,122,13,6,True,2019-11-25T20:00:00Z,2,0,13,90,0,1,1,0,0,0,0,0,0,0,0,25,36.4,75.4,52.0,16.4,59,-16831,271323,11713,28544
13,29,135,12,9,False,2019-12-01T16:30:00Z,2,2,14,90,1,0,0,2,0,0,0,0,0,0,2,26,36.6,14.9,32.0,8.4,59,5130,278446,15249,10119
14,29,147,6,2,False,2019-12-04T19:30:00Z,2,1,15,90,0,0,0,2,0,0,0,0,0,0,0,11,15.8,17.5,0.0,3.3,59,54878,336581,59304,4426
15,29,151,9,6,True,2019-12-08T14:00:00Z,1,4,16,90,1,0,0,4,0,0,0,1,0,0,0,29,49.4,35.6,41.0,12.6,60,78105,417797,88568,10463
16,29,168,15,0,False,2019-12-14T15:00:00Z,2,0,17,90,0,0,0,2,0,0,1,0,0,0,0,-8,0.0,12.9,17.0,2.6,61,148588,572757,162559,13971
